venue,menu_a,menu_b,support_days,conf_a_to_b,conf_b_to_a,lift,jaccard,cosine
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 14cm,190,0.4691358024691358,0.95,1.2479012345679013,0.4578313253012048,0.6675919504799912
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_햇반,79,0.4759036144578313,0.3891625615763547,1.2471956792687993,0.27241379310344827,0.4303531917691044
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_일회용 소주컵,63,0.3795180722891566,0.3888888888888889,1.2463186077643909,0.23773584905660378,0.3841749099639162
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원",349,0.8617283950617284,0.9483695652173914,1.2457595276435858,0.8231132075471698,0.9040116057663042
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 60,000원",244,0.8501742160278746,0.6630434782608695,1.2290562036055142,0.5936739659367397,0.7508012182480992
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_일회용 종이컵,220,0.5978260869565217,0.8494208494208494,1.227967097532315,0.5405405405405406,0.7126050396878704
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_쌈야채세트,226,0.5580246913580247,0.9262295081967213,1.2166767860756933,0.5342789598108747,0.7189290197496345
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_일회용 소주컵,150,0.37037037037037035,0.9259259259259259,1.2162780064014633,0.3597122302158273,0.5856069741052554
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_쌈야채세트,205,0.5570652173913043,0.8401639344262295,1.2145848182466144,0.5036855036855037,0.6841243342956609
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 30,000원",265,0.9233449477351916,0.654320987654321,1.2128876844324,0.6206088992974239,0.7772798583185583
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_햇반,187,0.4617283950617284,0.9211822660098522,1.2100468284376331,0.44418052256532065,0.6521778969300134
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_일회용 종이컵,238,0.5876543209876544,0.918918918918919,1.2070737404070737,0.5586854460093896,0.7348514634536742
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 23cm,217,0.5358024691358024,0.9156118143459916,1.2027295931655988,0.5105882352941177,0.7004192108276972
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_허브솔트,122,0.33152173913043476,0.8299319727891157,1.1997929606625257,0.3104325699745547,0.5245383598737087
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_햇반,168,0.45652173913043476,0.8275862068965517,1.1964017991004496,0.41687344913151364,0.6146633993111789
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_허브솔트,131,0.3234567901234568,0.891156462585034,1.1706055261610817,0.31116389548693585,0.536889754871081
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_잔디그늘집 의자 추가,103,0.2798913043478261,0.8046875,1.1632982336956523,0.26208651399491095,0.47457879637357514
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_신라면,54,0.3253012048192771,0.36,1.153734939759036,0.20610687022900764,0.3422110952832181
담하,담하_갱시기,담하_문막 복분자 칵테일,47,0.3790322580645161,0.6025641025641025,2.585194375516956,0.3032258064516129,0.4779029529344744
담하,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,30,0.3225806451612903,0.4225352112676056,2.417083144025443,0.22388059701492538,0.3691905755217301
담하,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,25,0.352112676056338,0.2976190476190476,2.2300469483568075,0.19230769230769232,0.32372123702729416
담하,담하_문막 복분자 칵테일,담하_하동 매실 칵테일,59,0.7564102564102564,0.32065217391304346,2.1870122630992195,0.29064039408866993,0.49248816542945617
담하,담하_갱시기,담하_더덕 한우 지짐,83,0.6693548387096774,0.4715909090909091,2.023277126099707,0.3824884792626728,0.5618377496141529
담하,담하_꼬막 비빔밥,담하_더덕 한우 지짐,123,0.6684782608695652,0.6988636363636364,2.0206274703557314,0.5189873417721519,0.6835021201293701
담하,담하_더덕 한우 지짐,담하_문막 복분자 칵테일,52,0.29545454545454547,0.6666666666666666,2.015151515151515,0.25742574257425743,0.44381268229929727
담하,담하_꼬막 비빔밥,담하_문막 복분자 칵테일,52,0.2826086956521739,0.6666666666666666,1.927536231884058,0.24761904761904763,0.4340573661412156
담하,담하_(후식) 물냉면,담하_(후식) 비빔냉면,174,0.75,0.8285714285714286,1.9000000000000001,0.6492537313432836,0.7883074092183654
담하,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,32,0.38095238095238093,0.2962962962962963,1.8765432098765433,0.2,0.3359684204526464
담하,담하_더덕 한우 지짐,담하_명인안동소주,46,0.26136363636363635,0.5897435897435898,1.7826340326340326,0.22115384615384615,0.39260352664937836
담하,담하_(후식) 물냉면,담하_명인안동소주,60,0.25862068965517243,0.7692307692307693,1.7639257294429709,0.24,0.44602577508753943
담하,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,88,0.8148148148148148,0.3562753036437247,1.7549857549857548,0.3295880149812734,0.5387934628051396
담하,담하_(정식) 물냉면 ,담하_문막 복분자 칵테일,73,0.25704225352112675,0.9358974358974359,1.7531599855543518,0.25259515570934254,0.49047444988268374
담하,담하_(단체) 생목살 김치전골 2.0,담하_꼬막 비빔밥,42,0.5915492957746479,0.22826086956521738,1.7103490508266992,0.19718309859154928,0.3674609593469939
담하,담하_(정식) 비빔냉면,담하_문막 복분자 칵테일,73,0.24914675767918087,0.9358974358974359,1.6993086549400547,0.24496644295302014,0.48288281360398944
담하,담하_(단체) 생목살 김치전골 2.0,담하_갱시기,28,0.39436619718309857,0.22580645161290322,1.69195820081781,0.16766467065868262,0.29841318942364126
담하,담하_(후식) 비빔냉면,담하_명인안동소주,52,0.24761904761904763,0.6666666666666666,1.6888888888888889,0.22033898305084745,0.406299600146696
담하,담하_(정식) 물냉면 ,담하_갱시기,111,0.3908450704225352,0.8951612903225806,1.6768514311676512,0.37373737373737376,0.5914975718932889
담하,담하_(후식) 물냉면,담하_문막 복분자 칵테일,57,0.24568965517241378,0.7307692307692307,1.6757294429708223,0.22529644268774704,0.42372448633316245
담하,담하_(단체) 생목살 김치전골 2.0,담하_더덕 한우 지짐,39,0.5492957746478874,0.2215909090909091,1.660371318822023,0.1875,0.34888243014520015
담하,담하_(정식) 비빔냉면,담하_갱시기,113,0.3856655290102389,0.9112903225806451,1.6546295276890897,0.3717105263157895,0.5928349385284034
담하,담하_(정식) 물냉면 ,담하_(정식) 비빔냉면,258,0.9084507042253521,0.8805460750853242,1.649473633610537,0.8087774294670846,0.8943895694909084
담하,담하_(후식) 물냉면,담하_더덕 한우 지짐,124,0.5344827586206896,0.7045454545454546,1.6155956112852665,0.43661971830985913,0.6136508764102943
담하,담하_(후식) 물냉면,담하_갱시기,87,0.375,0.7016129032258065,1.6088709677419357,0.32342007434944237,0.5129374608172789
담하,담하_(정식) 물냉면 ,담하_더덕 한우 지짐,151,0.5316901408450704,0.8579545454545454,1.6071542893725994,0.4886731391585761,0.6754006019477593
담하,담하_(후식) 비빔냉면,담하_더덕 한우 지짐,111,0.5285714285714286,0.6306818181818182,1.5977272727272729,0.4036363636363636,0.5773737001374323
담하,담하_(단체) 은이버섯 갈비탕,담하_(단체) 황태해장국 3/27까지,62,0.7380952380952381,0.25101214574898784,1.5897435897435896,0.23048327137546468,0.4304310275542364
담하,담하_(정식) 된장찌개,담하_(정식) 비빔냉면,286,0.8693009118541033,0.9761092150170648,1.5783893689637647,0.8511904761904762,0.9211583092408858
담하,담하_(정식) 된장찌개,담하_문막 복분자 칵테일,76,0.23100303951367782,0.9743589743589743,1.575559192580469,0.229607250755287,0.474425847371697
담하,담하_(정식) 된장찌개,담하_(정식) 물냉면 ,275,0.8358662613981763,0.9683098591549296,1.5657776445909497,0.8136094674556213,0.8996541234534667
담하,담하_갱시기,담하_꼬막 비빔밥,67,0.5403225806451613,0.3641304347826087,1.5622370266479666,0.27800829875518673,0.44356273086586495
담하,담하_(후식) 비빔냉면,담하_봉평메밀 물냉면,196,0.9333333333333333,0.6163522012578616,1.5614255765199159,0.5903614457831325,0.7584603183472011
담하,담하_(정식) 물냉면 ,담하_(후식) 물냉면,193,0.6795774647887324,0.8318965517241379,1.5583414278776104,0.5975232198142415,0.7518897190327704
담하,담하_(정식) 된장찌개,담하_더덕 한우 지짐,169,0.513677811550152,0.9602272727272727,1.5527079303675049,0.5029761904761905,0.7023157723170657
담하,담하_(정식) 물냉면 ,담하_(후식) 비빔냉면,174,0.6126760563380281,0.8285714285714286,1.552112676056338,0.54375,0.7124927194375457
담하,담하_(정식) 비빔냉면,담하_(후식) 물냉면,198,0.6757679180887372,0.853448275862069,1.5496057432034838,0.6055045871559633,0.7594293677332558
담하,담하_(정식) 비빔냉면,담하_더덕 한우 지짐,150,0.5119453924914675,0.8522727272727273,1.5474713000310272,0.4702194357366771,0.6605430310535491
담하,담하_(정식) 물냉면 ,담하_봉평메밀 물냉면,262,0.9225352112676056,0.8238993710691824,1.5433607936929752,0.7705882352941177,0.8718234800420069
담하,담하_(정식) 비빔냉면,담하_(후식) 비빔냉면,178,0.6075085324232082,0.8476190476190476,1.5390216154721275,0.5476923076923077,0.7175902756260044
담하,담하_(정식) 된장찌개,담하_갱시기,118,0.3586626139817629,0.9516129032258065,1.5387783115991764,0.3522388059701492,0.5842156890821593
담하,담하_(정식) 된장찌개,담하_담하 한우 불고기 정식,329,1.0,0.9508670520231214,1.5375722543352601,0.9508670520231214,0.9751241213420584
담하,담하_담하 한우 불고기 정식,담하_문막 복분자 칵테일,78,0.2254335260115607,1.0,1.5375722543352601,0.2254335260115607,0.4747984056539793
담하,담하_(정식) 비빔냉면,담하_명인안동소주,66,0.22525597269624573,0.8461538461538461,1.53636124967183,0.21639344262295082,0.436578982162511
담하,담하_(후식) 물냉면,담하_봉평메밀 물냉면,213,0.9181034482758621,0.6698113207547169,1.535946649316851,0.6320474777448071,0.7841913562894678
담하,담하_(후식) 비빔냉면,담하_갱시기,75,0.35714285714285715,0.6048387096774194,1.5322580645161292,0.28957528957528955,0.46477287451484584
담하,담하_(정식) 비빔냉면,담하_담하 한우 불고기 정식,291,0.9931740614334471,0.8410404624277457,1.5270768805855313,0.8362068965517241,0.9139472478755154
담하,담하_(정식) 물냉면 ,담하_담하 한우 불고기 정식,282,0.9929577464788732,0.815028901734104,1.5267442807131808,0.8103448275862069,0.8996050586679952
담하,담하_(후식) 비빔냉면,담하_문막 복분자 칵테일,47,0.22380952380952382,0.6025641025641025,1.5264957264957266,0.1950207468879668,0.3672323309018214
담하,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,71,0.9102564102564102,0.22327044025157233,1.5228189001773906,0.21846153846153846,0.45081409634101344
담하,담하_(정식) 비빔냉면,담하_봉평메밀 물냉면,265,0.9044368600682594,0.8333333333333334,1.5130830489192262,0.7658959537572254,0.8681574646285178
담하,담하_갱시기,담하_담하 한우 불고기 정식,122,0.9838709677419355,0.35260115606936415,1.5127727018459816,0.3505747126436782,0.5889940922020275
담하,담하_(후식) 비빔냉면,담하_명태회 비빔냉면,198,0.9428571428571428,0.5963855421686747,1.510843373493976,0.5755813953488372,0.7498709011092941
담하,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,172,0.49710982658959535,0.9772727272727273,1.502627430373095,0.49142857142857144,0.6970020631140817
담하,담하_(정식) 된장찌개,담하_(후식) 비빔냉면,195,0.5927051671732523,0.9285714285714286,1.5015197568389056,0.5668604651162791,0.7418686432271782
담하,담하_명인안동소주,담하_명태회 비빔냉면,73,0.9358974358974359,0.21987951807228914,1.4996910719802288,0.2166172106824926,0.4536349602601406
담하,담하_(후식) 물냉면,담하_명태회 비빔냉면,217,0.9353448275862069,0.6536144578313253,1.4988055670959701,0.6253602305475504,0.7818918738342873
담하,담하_갱시기,담하_봉평메밀 물냉면,111,0.8951612903225806,0.3490566037735849,1.4975654290931224,0.33534743202416917,0.5589829691766826
담하,담하_(단체) 은이버섯 갈비탕,담하_봉평메밀 물냉면,75,0.8928571428571429,0.2358490566037736,1.4937106918238994,0.22935779816513763,0.45888943638397023
담하,담하_(정식) 된장찌개,담하_명인안동소주,72,0.2188449848024316,0.9230769230769231,1.492635024549918,0.21492537313432836,0.4494560659310814
담하,담하_명태회 비빔냉면,담하_봉평메밀 물냉면,295,0.8885542168674698,0.9276729559748428,1.4865120860801695,0.8309859154929577,0.9079029226218833
담하,담하_(정식) 물냉면 ,담하_꼬막 비빔밥,146,0.5140845070422535,0.7934782608695652,1.4863747703612984,0.453416149068323,0.638682143626918
담하,담하_(후식) 비빔냉면,담하_담하 한우 불고기 정식,203,0.9666666666666667,0.5867052023121387,1.486319845857418,0.5750708215297451,0.753092532319281
담하,담하_갱시기,담하_명태회 비빔냉면,115,0.9274193548387096,0.3463855421686747,1.486105713175282,0.33724340175953077,0.5667844881818211
담하,담하_(정식) 된장찌개,담하_(후식) 물냉면,213,0.6474164133738601,0.9181034482758621,1.4845928099779897,0.6120689655172413,0.7709703247135599
담하,담하_(후식) 물냉면,담하_담하 한우 불고기 정식,224,0.9655172413793104,0.6473988439306358,1.4845525214271478,0.632768361581921,0.7906166870640046
담하,담하_명인안동소주,담하_봉평메밀 물냉면,69,0.8846153846153846,0.2169811320754717,1.4799225931301403,0.21100917431192662,0.4381151077116891
담하,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,72,0.21686746987951808,0.9230769230769231,1.4791473586654311,0.21301775147928995,0.44742078272233043
담하,담하_담하 한우 불고기 정식,담하_명인안동소주,75,0.21676300578034682,0.9615384615384616,1.4784348599377504,0.2148997134670487,0.45653692851344163
담하,담하_(정식) 물냉면 ,담하_명태회 비빔냉면,262,0.9225352112676056,0.7891566265060241,1.478279314440862,0.7401129943502824,0.8532436786504579
담하,담하_더덕 한우 지짐,담하_명태회 비빔냉면,162,0.9204545454545454,0.4879518072289157,1.4749452354874042,0.4682080924855491,0.6701771847255139
담하,담하_(후식) 비빔냉면,담하_꼬막 비빔밥,107,0.5095238095238095,0.5815217391304348,1.4731884057971016,0.37282229965156793,0.5443336953033958
담하,담하_(정식) 된장찌개,담하_봉평메밀 물냉면,289,0.878419452887538,0.9088050314465409,1.4695570721263211,0.8072625698324022,0.8934830823830479
담하,담하_갱시기,담하_하동 매실 칵테일,63,0.5080645161290323,0.3423913043478261,1.4689691444600281,0.2571428571428571,0.41708137379924615
담하,담하_담하 한우 불고기 정식,담하_봉평메밀 물냉면,303,0.8757225433526011,0.9528301886792453,1.4650452612062383,0.8393351800554016,0.9134631225251119
담하,담하_(정식) 물냉면 ,담하_명인안동소주,61,0.2147887323943662,0.782051282051282,1.464969302997472,0.2026578073089701,0.4098485129156672
담하,담하_더덕 한우 지짐,담하_봉평메밀 물냉면,154,0.875,0.48427672955974843,1.4638364779874216,0.45294117647058824,0.6509547898009354
담하,담하_(정식) 된장찌개,담하_꼬막 비빔밥,166,0.5045592705167173,0.9021739130434783,1.4588344125809436,0.4783861671469741,0.6746852684359055
담하,담하_(후식) 물냉면,담하_꼬막 비빔밥,117,0.5043103448275862,0.6358695652173914,1.4581146926536734,0.391304347826087,0.5662822615093553
담하,담하_꼬막 비빔밥,담하_담하 한우 불고기 정식,174,0.9456521739130435,0.5028901734104047,1.4540085448605178,0.4887640449438202,0.6896079942438723
담하,담하_(단체) 생목살 김치전골 2.0,담하_라면사리,25,0.352112676056338,0.1937984496124031,1.4521235942788513,0.14285714285714285,0.2612257466418512
담하,담하_(정식) 된장찌개,담하_명태회 비빔냉면,298,0.9057750759878419,0.8975903614457831,1.451422712125096,0.8209366391184573,0.9016734319278287
담하,담하_담하 한우 불고기 정식,담하_명태회 비빔냉면,313,0.9046242774566474,0.9427710843373494,1.4495786614666761,0.8575342465753425,0.9235007368571476
담하,담하_스프라이트,담하_제로콜라,107,0.46320346320346323,0.6294117647058823,1.4495543672014257,0.36394557823129253,0.5399497283940127
담하,담하_꼬막 비빔밥,담하_명인안동소주,39,0.21195652173913043,0.5,1.4456521739130435,0.17488789237668162,0.32554302460591167
담하,담하_(단체) 생목살 김치전골 2.0,담하_명태회 비빔냉면,64,0.9014084507042254,0.1927710843373494,1.444425589682674,0.1887905604719764,0.41685187353915504
