venue,antecedent,consequent,support_days,confidence,lift
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_친환경 접시 14cm,131,0.5368852459016393,1.428114754098361
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_친환경 접시 14cm,95,0.536723163841808,1.4276836158192092
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_일회용 소주컵,139,0.5366795366795367,1.7624290957624291
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 23cm,217,0.5358024691358024,1.2027295931655988
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,70,0.5343511450381679,1.8580052886294465
느티나무 셀프BBQ,느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈장,80,0.5333333333333333,2.1659033078880405
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,81,0.5294117647058824,1.7385620915032678
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_일회용 소주컵,125,0.5274261603375527,1.7320414648122102
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈장,"느티나무 셀프BBQ_대여료 90,000원",69,0.5267175572519084,1.6880345810723811
느티나무 셀프BBQ,느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_잔디그늘집 의자 추가,77,0.5238095238095238,2.1770833333333335
느티나무 셀프BBQ,느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_육개장 사발면,77,0.5238095238095238,1.8213507625272332
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_허브솔트,92,0.519774011299435,1.8810868980360502
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_친환경 접시 14cm,86,0.5180722891566265,1.3780722891566264
느티나무 셀프BBQ,느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,105,0.5172413793103449,1.8719211822660096
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),126,0.5163934426229508,1.5520978049458183
느티나무 셀프BBQ,느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_일회용 소주컵,77,0.5133333333333333,1.685761316872428
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,"느티나무 셀프BBQ_본삼겹 (단품,실내)",125,0.5122950819672131,1.8414931324767392
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_일회용 소주컵,67,0.5114503816793893,1.6795777966261427
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_허브솔트,77,0.5032679738562091,1.8213507625272332
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_육개장 사발면,81,0.5,1.7385620915032678
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_일회용 소주컵,100,0.5,1.6419753086419753
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_육개장 사발면,88,0.4971751412429379,1.7287397068055093
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_허브솔트,117,0.4936708860759494,1.786618444846293
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_친환경 접시 14cm,111,0.49333333333333335,1.3122666666666667
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_일회용 소주컵,87,0.4915254237288136,1.6141452186649927
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,"느티나무 셀프BBQ_대여료 90,000원",75,0.49019607843137253,1.5709898417198205
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),140,0.4878048780487805,1.4661705939093288
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_쌈장,86,0.4858757062146893,1.9731746237115626
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_신라면,115,0.48523206751054854,1.720956399437412
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_허브솔트,109,0.48444444444444446,1.753227513227513
느티나무 셀프BBQ,느티나무 셀프BBQ_허브솔트,느티나무 셀프BBQ_일회용 소주컵,71,0.48299319727891155,1.5861258083480303
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),124,0.47876447876447875,1.4389983203542525
느티나무 셀프BBQ,느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_쌈장,97,0.47783251231527096,1.9405106607001843
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_햇반,79,0.4759036144578313,1.2471956792687993
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_친환경 접시 14cm,175,0.47554347826086957,1.264945652173913
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_신라면,77,0.47530864197530864,1.685761316872428
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_육개장 사발면,95,0.475,1.6516339869281047
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),95,0.475,1.4276836158192092
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_육개장 사발면,115,0.4713114754098361,1.6388085288760315
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_친환경 접시 14cm,190,0.4691358024691358,1.2479012345679013
느티나무 셀프BBQ,느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_잔디그늘집 의자 추가,95,0.46798029556650245,1.9450431034482758
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_일회용 소주컵,134,0.46689895470383275,1.5332731105088828
느티나무 셀프BBQ,느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_육개장 사발면,70,0.4666666666666667,1.6226579520697166
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_잔디그늘집 의자 추가,110,0.4641350210970464,1.9290611814345993
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_햇반,187,0.4617283950617284,1.2100468284376331
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,"느티나무 셀프BBQ_본삼겹 (단품,실내)",92,0.46,1.6535135135135135
느티나무 셀프BBQ,"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_육개장 사발면,68,0.4594594594594595,1.5975975975975978
느티나무 셀프BBQ,"느티나무 셀프BBQ_본삼겹 (단품,실내)","느티나무 셀프BBQ_대여료 90,000원",68,0.4594594594594595,1.4724845327254965
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_육개장 사발면,103,0.4577777777777778,1.591750181554103
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_잔디그늘집 의자 추가,70,0.45751633986928103,1.9015522875816995
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_쌈장,70,0.45751633986928103,1.8580052886294465
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_신라면,70,0.45751633986928103,1.6226579520697166
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_햇반,168,0.45652173913043476,1.1964017991004496
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_일회용 소주컵,102,0.4533333333333333,1.4887242798353908
느티나무 셀프BBQ,"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_일회용 소주컵,67,0.4527027027027027,1.4866533199866536
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_육개장 사발면,75,0.45180722891566266,1.5709898417198205
느티나무 셀프BBQ,느티나무 셀프BBQ_육개장 사발면,"느티나무 셀프BBQ_본삼겹 (단품,실내)",68,0.4444444444444444,1.5975975975975978
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_육개장 사발면,105,0.4430379746835443,1.5404980557623893
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈장,"느티나무 셀프BBQ_본삼겹 (단품,실내)",58,0.44274809160305345,1.5914998968434084
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_신라면,108,0.4426229508196721,1.5698360655737702
느티나무 셀프BBQ,느티나무 셀프BBQ_허브솔트,"느티나무 셀프BBQ_대여료 90,000원",65,0.4421768707482993,1.4170969592656337
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_일회용 소주컵,107,0.4385245901639344,1.440093098563044
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_허브솔트,71,0.4382716049382716,1.5861258083480303
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_쌈장,98,0.43555555555555553,1.7688210347752333
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_신라면,125,0.4355400696864111,1.5447154471544715
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_육개장 사발면,125,0.4355400696864111,1.514426908974972
느티나무 셀프BBQ,느티나무 셀프BBQ_햇반,"느티나무 셀프BBQ_본삼겹 (단품,실내)",88,0.43349753694581283,1.5582479030754892
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,"느티나무 셀프BBQ_대여료 90,000원",86,0.43,1.3780722891566264
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_잔디그늘집 의자 추가,69,0.42592592592592593,1.7702546296296298
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_신라면,85,0.425,1.5073333333333334
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_허브솔트,103,0.42213114754098363,1.5277127244340358
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 의자 추가,"느티나무 셀프BBQ_대여료 90,000원",54,0.421875,1.3520331325301203
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_허브솔트,121,0.42160278745644597,1.5258005641280903
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원",155,0.421195652173913,1.3498559455212156
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_쌈장,84,0.42,1.705648854961832
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_쌈장,99,0.4177215189873418,1.6963957870325634
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_육개장 사발면,108,0.416988416988417,1.449920508744038
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_쌈장,69,0.41566265060240964,1.6880345810723811
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_허브솔트,83,0.415,1.5019047619047619
느티나무 셀프BBQ,느티나무 셀프BBQ_허브솔트,"느티나무 셀프BBQ_본삼겹 (단품,실내)",61,0.41496598639455784,1.4916344916344915
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_쌈장,67,0.41358024691358025,1.6795777966261427
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,"느티나무 셀프BBQ_본삼겹 (단품,실내)",67,0.41358024691358025,1.4866533199866536
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,"느티나무 셀프BBQ_대여료 90,000원",98,0.41350210970464135,1.325199532306441
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_BBQ55(단체),93,0.41333333333333333,1.2934901960784313
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_신라면,107,0.41312741312741313,1.4652252252252254
느티나무 셀프BBQ,"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_허브솔트,61,0.41216216216216217,1.4916344916344915
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_본삼겹 (단품,실내)",118,0.41114982578397213,1.4779169413315756
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",68,0.40963855421686746,1.4724845327254965
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,99,0.4057377049180328,1.6477286947816294
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_허브솔트,103,0.39768339768339767,1.4392351535208678
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_쌈장,114,0.397212543554007,1.6131074287842113
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 23cm,"느티나무 셀프BBQ_본삼겹 (단품,실내)",94,0.39662447257383965,1.425704185197856
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 90,000원",160,0.3950617283950617,1.2661014428082702
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,"느티나무 셀프BBQ_대여료 90,000원",102,0.3938223938223938,1.262129599478997
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,"느티나무 셀프BBQ_대여료 90,000원",96,0.39344262295081966,1.260912502468892
느티나무 셀프BBQ,"느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_쌈장,58,0.3918918918918919,1.5914998968434084
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_허브솔트,65,0.39156626506024095,1.4170969592656337
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,"느티나무 셀프BBQ_대여료 90,000원",112,0.3902439024390244,1.250661181310608
느티나무 셀프BBQ,느티나무 셀프BBQ_햇반,"느티나무 셀프BBQ_대여료 90,000원",79,0.3891625615763547,1.2471956792687993
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 소주컵,"느티나무 셀프BBQ_대여료 90,000원",63,0.3888888888888889,1.2463186077643909
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_일회용 소주컵,143,0.38858695652173914,1.2761003757380571
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원",느티나무 셀프BBQ_육개장 사발면,141,0.38315217391304346,1.3322676896845695
느티나무 셀프BBQ,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_잔디그늘집 의자 추가,109,0.3797909407665505,1.5785060975609757
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 90,000원",느티나무 셀프BBQ_일회용 소주컵,63,0.3795180722891566,1.2463186077643909
느티나무 셀프BBQ,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_잔디그늘집 의자 추가,92,0.3770491803278688,1.567110655737705
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_육개장 사발면,152,0.37530864197530867,1.3049947551036876
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,"느티나무 셀프BBQ_본삼겹 (단품,실내)",97,0.3745173745173745,1.3462381300219137
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_쌈장,96,0.37065637065637064,1.5052609861770165
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원",느티나무 셀프BBQ_일회용 소주컵,150,0.37037037037037035,1.2162780064014633
느티나무 셀프BBQ,느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_잔디그늘집 의자 추가,74,0.37,1.5378125
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",136,0.3695652173913043,1.328437132784959
느티나무 셀프BBQ,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 의자 추가,95,0.3667953667953668,1.5244932432432432
느티나무 셀프BBQ,느티나무 셀프BBQ_신라면,"느티나무 셀프BBQ_대여료 90,000원",54,0.36,1.153734939759036
느티나무 셀프BBQ,느티나무 셀프BBQ_잔디그늘집 의자 추가,"느티나무 셀프BBQ_본삼겹 (단품,실내)",46,0.359375,1.2918074324324325
느티나무 셀프BBQ,"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",143,0.3530864197530864,1.2692025358692027
담하,담하_(정식) 된장찌개,담하_담하 한우 불고기 정식,329,1.0,1.5375722543352601
담하,담하_문막 복분자 칵테일,담하_담하 한우 불고기 정식,78,1.0,1.5375722543352601
담하,담하_(정식) 비빔냉면,담하_담하 한우 불고기 정식,291,0.9931740614334471,1.5270768805855313
담하,담하_(정식) 물냉면 ,담하_담하 한우 불고기 정식,282,0.9929577464788732,1.5267442807131808
담하,담하_갱시기,담하_담하 한우 불고기 정식,122,0.9838709677419355,1.5127727018459816
담하,담하_더덕 한우 지짐,담하_담하 한우 불고기 정식,172,0.9772727272727273,1.502627430373095
담하,담하_(정식) 비빔냉면,담하_(정식) 된장찌개,286,0.9761092150170648,1.5783893689637647
담하,담하_문막 복분자 칵테일,담하_(정식) 된장찌개,76,0.9743589743589743,1.575559192580469
